index	Dominant_Topic	Perc_Contribution	Topic_Keywords	0
960	10.0	0.1777999997138977	مئة, إضافة, جمعية, وطني, تنظيم, وبالتالي, وذكر, عاصمة, مملكة, مغرب	['ومن', 'المتوقع', 'أن', 'تعلن', 'شركة', 'هواوي', 'عن', 'إطلاق', 'الهاتف', 'الجديد', 'في', 'بقية', 'أسواق', 'العالم', 'خلال', 'مؤتمر', 'يقام', 'في', 'العاصمة', 'الفرنسية', 'باريس', 'بـ', 'يناير', 'المقبل']
961	11.0	0.07370000332593918	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وزوّد', 'الهاتف', 'بشاشة', 'قياسها', 'بوصات', 'وذاكرة', 'وصول', 'عشوائي', 'بسعة', 'غيغابايت', 'أو', 'غيغابايت', 'أما', 'ذاكرة', 'التخزين', 'الداخلية', 'فتبلغ', 'غيغابايت', 'أو', 'غيغابايت']
962	0.0	0.16349999606609344	وأضاف, ولايات_المتحدة, أمريكية, حصول, عملي, حاجة, دولية, أهمية, جيدة, إشارة	['وتتميز', 'الكاميرا', 'الخلفية', 'للهاتف', 'الجديد', 'بقدرتها', 'على', 'دمج', 'بكسلات', 'في', 'بكسل', 'واحد', 'مما', 'يؤدي', 'للحصول', 'على', 'صورة', 'بدقة', 'عالية', 'بحيث', 'تظهر', 'كافة', 'التفاصيل', 'حتى', 'في', 'ظروف', 'الإضاءة', 'المنخفضة']
963	10.0	0.155799999833107	مئة, إضافة, جمعية, وطني, تنظيم, وبالتالي, وذكر, عاصمة, مملكة, مغرب	['أما', 'بطارية', 'الهاتف', 'الجديد', 'فهي', 'مدعومة', 'بتقنية', 'الشحن', 'السريع', 'التي', 'تسمح', 'بشحن', 'البطارية', 'بمعدل', 'بالمئة', 'خلال', 'نصف', 'ساعة', 'فقط']
964	10.0	0.15569999814033508	مئة, إضافة, جمعية, وطني, تنظيم, وبالتالي, وذكر, عاصمة, مملكة, مغرب	['وتعتزم', 'الشركة', 'الصينية', 'طرح', 'هاتفها', 'الجديد', 'بثلاثة', 'ألوان', 'الأحمر', 'والأزرق', 'والأسود', 'علما', 'أن', 'أسعار', 'الهاتف', 'تبدأ', 'من', 'دولارا', 'أميركيا']
965	38.0	0.1737000048160553	تجارب, مؤخرا, مغربي, بمدينة, موعد, افتتاح, ناجحة, فنون, طنجة, أوتوماتيك	['طنجة']
966	32.0	0.22089999914169312	أخرى, عملية, وأشار, رؤية, رجال, يعرف, مكان, معروفة, مكون, تحقيق	['قال', 'إلياس', 'العماري', 'رئيس', 'جهة', 'طنجة', 'تطوان', 'الحسيمة', 'قبل', 'قليل', 'خلال', 'افتتاح', 'المناظرة', 'الوطنية', 'حول', 'الأوضاع', 'بالحسيمة', 'التي', 'يحتضنها', 'مقر', 'الجهة', 'بطنجة', 'إن', 'إلياس', 'ابن', 'الحسيمة', 'انتصر', 'على', 'رئيس', 'الجهة']
967	32.0	0.21040000021457672	أخرى, عملية, وأشار, رؤية, رجال, يعرف, مكان, معروفة, مكون, تحقيق	['وبدا', 'العماري', 'متأثرا', 'وهو', 'يقدم', 'للمناظرة', 'عندما', 'عاد', 'ليقول', 'بأنه', 'لم', 'يستطع', 'أن', 'يعيش', 'انفصاما', 'بين', 'إلياس', 'الشخص', 'وإلياس', 'رئيس', 'الجهة', 'وأضاف', 'إن', 'السبب', 'في', 'ذلك', 'هو', 'أنه', 'اكتشف', 'بأن', 'أحد', 'أقاربه', 'يوجد', 'في', 'السجن', 'وأن', 'آخر', 'يوجد', 'من', 'ضمن', 'رجال', 'الأمن', 'المصابين', 'والذي', 'يرقد', 'بالمستشفى']
968	3.0	0.156700000166893	أدوية, كثير, أولى, مشارك, أمر, مصدر, مائة, مركز, يقول, مؤسسة	['وشكر', 'العماري', 'الحاضرين', 'كما', 'شكر', 'الذين', 'لم', 'يحضروا', 'لأنهم', 'عبروا', 'عن', 'موقفهم', 'بكل', 'صراحة', 'من', 'تنظيم', 'هذه', 'المناظرة']
969	32.0	0.27559998631477356	أخرى, عملية, وأشار, رؤية, رجال, يعرف, مكان, معروفة, مكون, تحقيق	['وفي', 'تدخله', 'أشاد', 'الوزير', 'المنتدب', 'في', 'الداخلية', 'نور', 'الدين', 'بوطيب', 'بتنظيم', 'هذه', 'المناظرة', 'معتبرا', 'أنها', 'منبر', 'للحوار', 'الذي', 'يجب', 'أن', 'يكون', 'منطلقا', 'لحل', 'مشكل', 'الحسيمة', 'وقال', 'بتفاؤل', 'إن', 'الحوار', 'هو', 'مخرج', 'لهذه', 'الأزمة', 'قائلا', 'الخير', 'أمام']
970	24.0	0.0949999988079071	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['من', 'جهته', 'استحضر', 'ادريس', 'اليزمي', 'رئيس', 'المجلس', 'الوطني', 'لحقوق', 'الانسان', 'الذكرى', 'العاشرة', 'لوفاة', 'ادريس', 'بنزكري', 'وقال', 'بأنه', 'كان', 'خلال', 'الأيام', 'الماضية', 'بصدد', 'مراجعة', 'كتاب', 'حول', 'بنزكري', 'لإعادة', 'نشره', 'وبعد', 'مضي', 'كل', 'هذه', 'السنوات', 'يقول', 'اليزمي', 'بأن', 'الطفل', 'الذي', 'كان', 'عمره', 'عشر', 'سنوات', 'آنذاك', 'أصبح', 'اليوم', 'عمره', 'سنة']
971	0.0	0.2094999998807907	وأضاف, ولايات_المتحدة, أمريكية, حصول, عملي, حاجة, دولية, أهمية, جيدة, إشارة	['وأضاف', 'بأن', 'المرحلة', 'التي', 'أسس', 'لها', 'المرحوم', 'مع', 'ملك', 'هذا', 'الوطن', 'وشعب', 'هذا', 'الوطن', 'يجب', 'أن', 'تستمر', 'مشيرا', 'إلى', 'ضرورة', 'توفير', 'الأرضية', 'المشتركة', 'للحوار', 'باعتبار', 'أن', 'المصالحة', 'هي', 'التدبير', 'السلمي', 'للاختلاف', 'وقال', 'بالثقة', 'في', 'النفس', 'بصفة', 'جماعية', 'يمكن', 'أن', 'نتقدم', 'وأننا', 'في', 'حاجة', 'لإعادة', 'هذه', 'الروح']
972	32.0	0.1746000051498413	أخرى, عملية, وأشار, رؤية, رجال, يعرف, مكان, معروفة, مكون, تحقيق	['وأشار', 'إلى', 'أن', 'المجلس', 'يثمن', 'هذه', 'المبادرة', 'في', 'أفق', 'تأسيس', 'فضاء', 'تعددي', 'رزين', 'معقلن', 'لإيجاد', 'الحلول', 'لهذه', 'المنطقة', 'وباقي', 'مناطق', 'المغرب', 'مشيرا', 'إلى', 'أن', 'هناك', 'نموا', 'متصاعدا', 'لوعي', 'المواطن', 'وما', 'يقع', 'في', 'الحسيمة', 'هو', 'تعبير', 'عن', 'وجود', 'رصيد', 'مواطن', 'وقدرة', 'على', 'التظاهر', 'إذ', 'أن', 'أكبر', 'دليل', 'على', 'ذلك', 'هو', 'تسجيل', 'ألف', 'تظاهرة', 'سنويا']
973	32.0	0.23649999499320984	أخرى, عملية, وأشار, رؤية, رجال, يعرف, مكان, معروفة, مكون, تحقيق	['يذكر', 'أن', 'المناظرة', 'انطلقت', 'بعد', 'زوال', 'اليوم', 'بحضور', 'العديد', 'من', 'الفعاليات', 'السياسية', 'الحقوقية', 'والجمعوية', 'من', 'بينها', 'وزير', 'العدل', 'محمد', 'أوجار', 'والوزير', 'المنتدب', 'نور', 'الدين', 'بوطيب', 'ووزير', 'السياحة', 'محمد', 'ساجد', 'وادريس', 'اليزمي', 'رئيس', 'المجلس', 'الوطني', 'لحقوق', 'الانسان']
974	11.0	0.07370000332593918	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['خاص']
975	11.0	0.07370000332593918	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['سعيد', 'نافع']
976	24.0	0.09489999711513519	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['في', 'قصص', 'موثقة', 'لخمسة', 'أشخاص', 'نساء', 'وشبان', 'عرب', 'عاشوا', 'التجربة', 'المرة', 'للانتقال', 'من', 'الحياة', 'العادية', 'التي', 'كان', 'يمكن', 'لهم', 'فيها', 'أن', 'يعيشوا', 'كما', 'يعيش', 'خلق', 'الله', 'في', 'العالم', 'العربي', 'إلى', 'اعتناق', 'أفكار', 'الدم', 'عادت', 'قناة', 'إم', 'بي', 'سي', 'إلى', 'الوقائع', 'التي', 'شكلت', 'المادة', 'الأساسية', 'لسيناريو', 'مسلسل', '‘‘', 'غرابيب', 'سود‘‘', 'الذي', 'بثته', 'طيلة', 'ال', 'يوما', 'الأولى', 'من', 'رمضان', 'وكما', 'جاء', 'في', 'تقدمة', 'الوثائقي', 'الصادم', 'كان', 'يمكن', 'للحلقة', 'أن', 'تصبح', 'الحلقة', 'الواحدة', 'والعشرين', 'من', 'المسلسل', 'أو', 'أي', 'رقم', 'آخر', 'لكن', 'الأكيد', 'أنها', 'ترصد', 'السقوط', 'الجماعي', 'لشباب', 'العالم', 'العربي', 'في', 'براثن', 'الجريمة', 'المقنعة', 'بخطاب', 'الدين']
977	10.0	0.15569999814033508	مئة, إضافة, جمعية, وطني, تنظيم, وبالتالي, وذكر, عاصمة, مملكة, مغرب	['ينتقل', 'الوثائقي', 'بين', 'خمس', 'مدن', 'عربية', 'كانت', 'الحياة', 'فيها', 'إلى', 'وقت', 'قريب', 'مرادفة', 'لحب', 'الحياة', 'والعيش', 'المشترك', 'هناك', 'في', 'مدن', 'تتوزع', 'بين', 'مشرق', 'العرب', 'ومغربهم', 'تمضي', 'الحياة', 'دون', 'أن', 'يدرك', 'أحد', 'ما', 'يحاك', 'ويدبر', 'في', 'الخفاء', 'لاستقطاب', 'شباب', 'فقدوا', 'البوصلة', 'نحو', 'العقل', 'والسلوك', 'السليم', 'بعد', 'تراكمات', 'رصدها', 'الوثائقي', 'في', 'عمل', 'فريد', 'يبث', 'لأول', 'مرة', 'على', 'التلفزيونات', 'العربية', 'بمقدار', 'محترم', 'من', 'المهنية', 'والكفاءة']
978	24.0	0.23690000176429749	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['من', 'الدار', 'البيضاء', 'جاءت', 'قصة', 'فتيحة', 'المجاطي', 'التي', 'تغيرت', 'حياتها', 'منذ', 'أن', 'حضرت', 'في', 'باريس', 'ندوة', 'إخوانية', 'تتحدث', 'عن', 'وجوب', 'نصرة', 'المسلمين', 'في', 'حرب', 'البوسنة', 'ومن', 'القاهرة', 'حيث', 'ذهب', 'المعز', 'وسيفه', 'والألف', 'مأذنة', 'ضاع', 'إسلام', 'يكن', 'الشاب', 'الرياضي', 'في', 'الرقة', 'السورية', 'إلى', 'الأبد', 'ام', 'محمد', 'خلود', 'الزوجة', 'المسيطرة', 'على', 'زوج', 'ضعيف', 'لا', 'حول', 'له', 'ولا', 'قوة', 'حولت', 'أبنائها', 'إلى', 'قنابل', 'موقوتة', 'وشكلت', 'نواة', 'داعش', 'الأولى', 'في', 'السعودية', 'من', 'أبها', 'في', 'الشرق', 'السعودي', 'هاجر', 'مسفر', 'القحطاني', 'إلى', 'سوريا', 'لنصرة', 'النصرة', 'وانفلت', 'من', 'هناك', 'بعد', 'أن', 'اكتشف', 'زيف', 'خطاب', 'البروباغاندا', 'في', 'مواقع', 'التواصل', 'الاجتماعي', 'أما', 'ايمان', 'بغا', 'السورية', 'سليلة', 'أسرة', 'عريقة', 'في', 'تبني', 'الفكر', 'الإخواني', 'فتوجد', 'اليوم', 'بين', 'بقايا', 'داعش', 'في', 'الرقة', 'ولا', 'يعرف', 'إن', 'دكت', 'عليها', 'الأرض', 'أم', 'لا']
979	17.0	0.1388999968767166	مجموعة, اختبار, خاص, مسار, أعلى, اثن, غرفة, قائد, موضوع, تعزيز	['في', 'نهاية', 'الثمانينيات', 'حصلت', 'فتيجة', 'المجاطي', 'على', 'الإجازة', 'بعد', 'التخرج', 'من', 'كلية', 'القانون', 'الاجتماعية', 'والقانونية', 'الحسن', 'الثاني', 'في', 'الدار', 'البيضاء', 'وقد', 'كان', 'موضوع', 'الإجازة', '‘‘تعدد', 'الزوجات‘‘', 'في', 'رغبة', 'منها', 'إلى', 'تحقيق', 'نوع', 'من', 'المساواة', 'يزيل', 'الحيف', 'عن', 'نساء', 'بلدها', 'في', 'هذا', 'الموضوع', 'تحديدا', 'سافرت', 'فتيحة', 'المجاطي', 'مع', 'زوجها', 'في', 'إلى', 'فرنسا', 'للعمل', 'وهناك', 'حضرت', 'ندوة', 'على', 'حرب', 'البوسنة', 'نظمها', 'تنظيم', 'الإخوان', 'المسلمين', 'واستعمل', 'فيها', 'خطابا', 'تحريضيا', 'على', 'الجهاد', 'عبر', 'إلقاء', 'قصائد', 'وأناشيد', 'تحرض', 'على', 'الجهاد', 'المسلح', 'وكالعادة', 'فمن', 'يحضر', 'هذه', 'المؤتمرات', 'يخرج', 'مشحونا', 'بهذا', 'الخطاب', 'زاد', 'من', 'حدة', 'التأثير', 'علاقة', 'الزوجين', 'الشابين', 'المتشعبة', 'مع', 'الجالية', 'المغاربية', 'المتمركزة', 'في', 'باريس', 'خصوصا', 'من', 'الجيل', 'الثالث', 'الذي', 'كان', 'يعيش', 'بداية', 'علاقة', 'متوترة', 'مع', 'الدولة', 'الفرنسية', 'غذاها', 'سؤال', 'الهوية', 'وفقدان', 'البوصلة', 'قررت', 'فتيحة', 'مع', 'زوجها', 'أن', 'تسافر', 'إلى', 'موطن', 'الجهاد', 'الأصلي', 'افغانستان', 'تحت', 'تأثير', 'التسجيلات', 'الصوتية', 'والمرئية', 'التي', 'أصبحت', 'تصلها', 'من', 'جهات', 'معينة', 'في', 'فرنسا', 'سنة', 'ستصاب', 'بالسرطان', 'وستعود', 'مع', 'زوجها', 'للمغرب', 'انطلقت', 'فتيحة', 'في', 'رحلة', 'طويلة', 'قطعت', 'فيها', 'كل', 'الروابط', 'التي', 'جمعتها', 'بحياتها', 'التقليدية', 'في', 'المغرب', 'أو', 'فرنسا', 'مقتنعة', 'بفكرة', 'واحدة', 'الجهاد']
980	15.0	0.1307000070810318	أنها, حالة, كان, أسباب, سيطرة, خروج, هلع, يمكنه, أوتوماتيك, أضيفت	['من', 'المغرب', 'إلى', 'إسبانيا', 'ثم', 'إيران', 'فأفغانسان', 'سلك', 'الزوجان', 'نفس', 'الطريق', 'الذي', 'كانت', 'تسلكه', 'العناصر', 'الاوروبية', 'الراغبة', 'في', 'الالتحاق', 'بتنظيم', 'القاعدة', 'في', 'تلك', 'الفترة', 'عبر', 'إيران', 'أو', 'دول', 'آسيا', 'الوسطى', 'ثم', 'من', 'هناك', 'إلى', '‘‘إمارة', 'قندهار‘‘', 'حيث', 'قابل', 'زوجها', 'بن', 'لادن', 'وبايعه', 'فتيحة', 'وبمجرد', 'وصولها', 'أصبحت', 'مسيطرة', 'على', 'التنظيم', 'النسائي', 'في', 'القاعدة', 'غير', 'أن', 'الوقت', 'لم', 'يسعفها', 'طويلا', 'في', 'مهمتها', 'الجديدة', 'فبعد', 'تفجيرات', 'شتنبر', 'في', 'نيويورك', 'وبعد', 'هجوم', 'أمريكا', 'على', 'افغانستان', 'قررت', 'القاعدة', 'إخراج', 'كل', 'العرب', 'من', 'أفغانستان', 'إلى', 'باكستان', 'خروج', 'لم', 'تستصغه', 'بسرعة', 'فتيحة', 'حيث', 'أنها', 'أقامت', 'في', 'ظروف', 'جيدة', 'جدا', 'في', 'إمارة', 'قندهار', 'شهرا', 'واحدا', 'في', 'فيلا', 'باذخة', 'مع', 'زوجها', 'وابنيها']
981	24.0	0.2159000039100647	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['من', 'كاراتشي', 'إلى', 'بنغلادش', 'استمرت', 'رحلة', 'الشقاء', 'للزوجين', 'المجاطي', 'هناك', 'سيمنحون', 'جوازات', 'سفر', 'قطرية', 'وسيطلب', 'منهم', 'الاستعداد', 'للسفر', 'الى', 'السعودية', 'لأول', 'مرة', 'تحت', 'ستار', 'أداء', 'مناسك', 'الحج', 'وبمجرد', 'وصولهم', 'إلى', 'الرياض', 'استقبلتهم', 'خلية', 'سرية', 'من', 'القاعدة', 'وأمنت', 'لهم', 'مقاما', 'في', 'بيت', 'بالعاصمة', 'مع', 'رجل', 'يدعى', 'خالد', 'الجهني', 'بعد', 'أشهر', 'من', 'الإقامة', 'الجماعية', 'بين', 'الزوجين', 'والمبحوث', 'عنه', 'وبينما', 'كانت', 'في', 'الطريق', 'إلى', 'إحدى', 'العيادات', 'داهمها', 'رجال', 'الأمن', 'السعوديون', 'واعتقلت', 'مع', 'ابنها', 'ثم', 'رحلت', 'إلى', 'المغرب', 'زوج', 'فتيحة', 'عبد', 'الكريم', 'توارى', 'عن', 'الأنظار', 'في', 'مكان', 'ما', 'في', 'السعودية', 'حتى', 'أبريل', 'حيث', 'قتل', 'في', 'منطقة', 'الرص', 'في', 'مواجهات', 'مع', 'القوات', 'الأمنية', 'عند', 'تلقيها', 'خبر', 'وفاة', 'زوجها', 'بعد', 'إطلاق', 'سراحها', 'من', 'المعتقل', 'في', 'المغرب', 'غردت', 'في', 'تويتر', '‘‘', 'أنها', 'سعيدة', 'بدفن', 'زوجها', 'وابنها', 'وعائدة', 'للقتال', 'في', 'داعش‘‘', 'ثم', 'مضت', 'تواصل', 'طريق', 'الدم', 'إلى', 'سوريا', 'في', 'الرقة', 'متباهية', 'بالموت', 'والتقتيل', 'والترويع']
982	0.0	0.17399999499320984	وأضاف, ولايات_المتحدة, أمريكية, حصول, عملي, حاجة, دولية, أهمية, جيدة, إشارة	['لا', 'تختلف', 'ابنة', 'دمشق', 'ايمان', 'البغا', 'عن', 'حكاية', 'ابنة', 'الدار', 'البيضاء', 'كثيرا', 'تنحدر', 'من', 'أسرة', 'متدينة', 'ووالدها', 'كانت', 'تلميذا', 'لتلميذ', 'مصطفى', 'السباعي', 'مؤسس', 'الاخوان', 'المسلمين', 'في', 'سوريا', 'وعلى', 'يديه', 'تشبعت', 'منذ', 'صغرها', 'بخطاب', 'ديني', 'كان', 'أقرب', 'للتطرف', 'حصلت', 'على', 'الدكتوراه', 'في', 'أصول', 'الفقه', 'من', 'جامعة', 'دمشق', 'وأوجدت', 'فيها', 'شرائط', 'وفيديوهات', 'خطابات', 'شيوخ', 'التطرف', 'العرعور', 'والمحيسن', 'والظاهواري', 'رغبة', 'دفينة', 'لممارسة', 'الحقد', 'على', 'المجتمعات', 'والأنظمة', 'على', 'الأرض', 'في', 'الشام', 'إذن', 'تكونت', 'السشخصية', 'العدوانية', 'لإيمان', 'البغا', 'وما', 'إن', 'حصلت', 'على', 'دبلومها', 'حتى', 'طارت', 'إلى', 'الدمام', 'بالسعودية', 'في', 'بداية', 'طريقها', 'الدموي', 'الطويل', 'في', 'الدمام', 'ستتعرف', 'على', 'أولى', 'معالم', 'آلة', 'جهنمية', 'تتكفل', 'بصناعة', 'السخط', 'في', 'قلوب', 'الأتباع', 'على', 'المجتع', 'والدولة', 'ثم', 'التدريب', 'العملي', 'على', 'العمل', 'المسلح', 'فيما', 'بعد']
983	32.0	0.1656000018119812	أخرى, عملية, وأشار, رؤية, رجال, يعرف, مكان, معروفة, مكون, تحقيق	['حقدت', 'على', 'المجتمع', 'وتسائلت', 'لماذا', 'كل', 'هذا', 'التخاذل', 'ضد', 'الأنظمة', 'ثم', 'استغلت', 'التجمعات', 'النسائية', 'لايصال', 'الفكر', 'المتطرف', 'الغريب', 'أنها', 'لم', 'تتأثر', 'إيجابيا', 'بالمنطقة', 'الشرقية', 'التنوع', 'الطائفي', 'والعرقي', 'والاجتماع', 'ووسعت', 'معين', 'التطرف', 'حيث', 'كان', 'كل', 'خطاب', 'لشيخ', 'من', 'شيوخ', 'التحريض', 'يشكل', 'لها', 'ايغالا', 'في', 'الحقد', 'من', 'الدمام', 'ستسافر', 'إلى', 'بلادها', 'مجددا', 'حيث', 'التحقت', 'بداعش', 'في', 'الموصل', 'شمال', 'العراق', 'ثم', 'انتقلت', 'الى', 'الرقة', 'زوجت', 'ابنتها', 'خولة', 'الملقبة', 'ب', '‘‘شاعرة', 'الدولة‘‘', 'إلى', 'نمساوي', 'من', 'أصل', 'مغربي', 'وعمرها', 'لا', 'يتعدى', 'سنة', 'وكانت', 'فتيحة', 'المجاطي', 'هي', 'من', 'توسطت', 'في', 'هذه', 'الزيجة', 'فبعد', 'مقتل', 'زوجها', 'تحولت', 'فتيحة', 'إلى', 'متخصصة', 'في', 'استقطاب', 'الفتيات', 'والقاصرات', 'إلى', 'سوريا', 'والعراق', 'بعد', 'أن', 'تولت', 'مهمة', 'إدارة', 'مؤسسة', 'نكاح', 'الجهاد', 'في', 'داعش']
984	34.0	0.15950000286102295	بيان, أعلنت, بعد, ماضية, هيئ, تردد, جاءت, سبت, أنباء, جامعة_الملكية	['ايمان', 'البغا', 'صارت', 'أول', 'امرأة', 'تتولى', 'مهمة', 'الإفتاء', 'في', 'داعش', 'وظهرت', 'في', 'أكثر', 'من', 'بيان', 'أصدره', 'تنظيم', 'الدولة', 'حيث', 'كان', 'التركيز', 'على', 'الصوت', 'النسائي', 'وسيلة', 'استقطاب', 'استهدفت', 'النساء', 'والفتيات', 'على', 'امتداد', 'خارطة', 'الوطن', 'العربي', 'وفي', 'أوروبا', 'أيضا', 'هي', 'إذن', 'أول', 'منظرة', 'فقهية', 'في', 'داعش', 'والمرأة', 'التي', 'أرضعت', 'أبنائها', 'الدم', 'منذ', 'صغرها', 'يعتقد', 'أنها', 'قد', 'فارقت', 'الحياة', 'مؤخرا', 'في', 'إحدى', 'الغارات', 'الروسية', 'على', 'مواقع', 'لداعش', 'في', 'الرقة', 'والخبر', 'غير', 'مؤكد', 'لكن', 'الأكيد', 'أن', 'لا', 'أحد', 'يعرف', 'ما', 'تفكر', 'فقيهة', 'داعش', 'الآن', 'إن', 'كانت', 'ما', 'تزال', 'على', 'قيد', 'الحياة']
985	24.0	0.2696000039577484	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['كان', 'من', 'الممكن', 'أن', 'يكون', 'مسفر', 'القحطاني', 'طالب', 'المعهد', 'العلمي', 'بأبها', 'السعودية', 'علامة', 'علمية', 'أو', 'أكاديمية', 'مميزة', 'في', 'السعودية', 'والعالم', 'العربي', 'غير', 'أنه', 'ومثل', 'ايمان', 'بغا', 'وبنفس', 'الدوافع', 'تأثر', 'بكلام', 'شيوخ', 'يدعون', 'للقتال', 'في', 'سوريا', 'تابعهم', 'لسنوات', 'على', 'مواقع', 'التواصل', 'الاجتماعي', 'الأشهر', 'والأكثر', 'انتشارا', 'فيسبوك', 'وتويتر', 'وعرف', 'كيف', 'يصل', 'إلى', 'داعش', 'في', 'سوريا', 'والعراق', 'قصة', 'مسفر', 'القحطاني', 'تشرح', 'بوضوح', 'كيف', 'تستلب', 'شريحة', 'الخطباء', 'الشباب', 'العربي', 'بسهولة', 'ويسر', 'وهي', 'تعزف', 'على', 'وتر', 'الدين', 'ونصرة', 'المسلمين', 'الحساس', 'كما', 'تظهر', 'كيف', 'سيطر', 'هؤلاؤ', 'الخطباء', 'على', 'المساجد', 'قبل', 'سنوات', 'في', 'أغلب', 'الدول', 'العربية', 'الني', 'لم', 'تعد', 'مسيطرة', 'على', 'المساجد', 'وكانت', 'النتيجة', 'كارثية', 'بكل', 'المقاييس']
986	7.0	0.1704999953508377	مغاربة, دور, شباب, تنمية, ملك, ساكنة, مستدامة, مضافة, لتحقيق, تحالف	['تكشف', 'حكاية', 'مسفر', 'كما', 'يعرضها', 'الوثائقي', 'كيف', 'تعمل', 'آلة', 'الإرهاب', 'الإلكتروني', 'التي', 'تستخدم', 'بشكل', 'مراوغ', 'ومتنوع', 'أساليب', 'خطيرة', 'لاستمالة', 'الشباب', 'و', 'تجنيد', 'الاطفال', 'المسفر', 'غرق', 'في', 'الفيديوهات', 'الإلكترونية', 'على', 'مواقع', 'التواصل', 'الاجتماعي', 'وصار', 'مدمنا', 'على', 'متابعة', 'حصص', 'خاصة', 'تنشر', 'على', 'مواقع', 'التنظيمات', 'الإرهابية', 'تعلم', 'الصغار', 'والشباب', 'كيفية', 'استعمال', 'السلاح']
987	24.0	0.3156000077724457	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['خطورة', 'هذه', 'الاستراتيجية', 'تكمن', 'في', 'طريقة', 'التسلل', 'إلى', 'نفسية', 'المتابع', 'علىى', 'النت', 'من', 'خلال', 'تأريخ', 'اتصاله', 'بالنت', 'حيث', 'يتم', 'تحليل', 'ميولاته', 'بسرعة', 'وتتكلف', 'جهات', 'خاصة', 'في', 'الجناح', 'الإعلامي', 'للتنظيمات', 'الإرهابية', 'بدعوته', 'إلى', 'إكمال', 'النقاش', 'في', 'الدردشة', 'الخاصة', 'حيث', 'يتم', 'تشجيعه', 'على', 'العنف', 'إذا', 'أبدى', 'استعدادا', 'له', 'أو', 'إغرائه', 'بالجنس', 'إذا', 'كان', 'مدمنا', 'عليه', 'المهم', 'أن', 'كل', 'الطرق', 'ممكنة', 'ومشروعة', 'للوصول', 'إلى', 'استلاب', 'كامل', 'لعقول', 'الشباب', 'المستقطب', 'مسفر', 'القحطاني', 'نجح', 'في', 'الوصول', 'إلى', 'تنظيم', 'النصرة', 'والطريق', 'دائما', 'عبر', 'تركيا', 'عناصر', 'النصرة', 'المتموقعة', 'سرا', 'في', 'السعودية', 'سهلوا', 'المأمورية', 'من', 'جدة', 'إلى', 'اسطنبول', 'ثم', 'انتاليا', 'ليدخل', 'سوريا', 'مع', 'مهرب', 'ب', 'ليرة', 'سورية', 'حصل', 'عليها', 'بعد', 'أن', 'اختلس', 'أموالا', 'من', 'أبيه', 'عناصر', 'الخلية', 'أفهموه', 'كيف', 'ينتقل', 'برا', 'أو', 'جوا', 'ثم', 'يتفقون', 'معه', 'على', 'مكان', 'في', 'جنوب', 'تركيا', 'سيشكل', 'نقطة', 'العبور', 'إلى', 'سوريا']
988	0.0	0.16349999606609344	وأضاف, ولايات_المتحدة, أمريكية, حصول, عملي, حاجة, دولية, أهمية, جيدة, إشارة	['في', 'أحد', 'الأيام', 'هناك', 'في', 'أحد', 'مسعكرات', 'جبهة', 'النصرة', 'في', 'سوريا', 'اقترب', 'أحدهم', 'من', 'المسفر', 'وقال', 'له', '‘‘أمك', 'ظهرت', 'على', 'التلفزيون', 'وتحدثت', 'عنك', 'وقالت', 'إنها', 'تفتقدك‘‘', 'وقع', 'الخبر', 'في', 'قلب', 'الشاب', 'الذي', 'لم', 'يقطع', 'علاقته', 'العاطفية', 'بالأسرة', 'والوالدة', 'على', 'وجه', 'التحديد', 'وزاد', 'من', 'حسرته', 'كونه', 'يعيش', 'إحباطا', 'في', 'الواقع', 'غذاه', 'اكتشاف', 'الفرق', 'الشاسع', 'بين', 'ما', 'يعيشه', 'حقا', 'وما', 'أوهمته', 'خطابات', 'البروباغاندا', 'على', 'مواقع', 'التواصل']
